run,f1_fsdt,f1_comsol,f1_abs_err,f1_rel_err_pct,f2_fsdt,f2_comsol,f2_abs_err,f2_rel_err_pct,f3_fsdt,f3_comsol,f3_abs_err,f3_rel_err_pct,f4_fsdt,f4_comsol,f4_abs_err,f4_rel_err_pct,f5_fsdt,f5_comsol,f5_abs_err,f5_rel_err_pct,f6_fsdt,f6_comsol,f6_abs_err,f6_rel_err_pct,f7_fsdt,f7_comsol,f7_abs_err,f7_rel_err_pct,f8_fsdt,f8_comsol,f8_abs_err,f8_rel_err_pct,f9_fsdt,f9_comsol,f9_abs_err,f9_rel_err_pct,f10_fsdt,f10_comsol,f10_abs_err,f10_rel_err_pct
22,816.363745,1146.7790490226357,330.4153040226357,28.812464293295076,1561.4865,2204.4712981733683,642.9847981733683,29.167301869892682,1629.395308,2219.4542621903406,590.0589541903405,26.58576769264088,2261.133485,3124.6329908008606,863.4995058008608,27.635229748359695,2703.705628,3694.495858465853,990.7902304658528,26.818008963130367,2752.474633,3734.2362540615322,981.7616210615324,26.290827742720403,3295.883499,4488.363406250447,1192.479907250447,26.568256607515607,3301.158234,4501.297283749182,1200.1390497491816,26.662070378732512,4065.630738,5492.434607613119,1426.8038696131189,25.977621429218505,4172.032442,5522.527721672597,1350.4952796725975,24.454296071212397
23,816.946188,1066.296518904144,249.35033090414402,23.384708332388325,1584.972702,2054.6618609191805,469.6891589191805,22.859681578411095,1603.541852,2069.006134165083,465.464282165083,22.496998654521352,2254.296088,2918.5397340893546,664.2436460893546,22.759451870084355,2625.774293,3455.970191113914,830.1958981139142,24.022079248499793,2830.892933,3491.046700987606,660.153767987606,18.90990939195544,3207.093504,4204.994763136917,997.9012591369169,23.731331793442823,3376.497704,4215.6644630714645,839.1667590714646,19.90591913617483,3828.448807,5158.435458246004,1329.9866512460035,25.782752580919798,4215.152597,5181.576770731585,966.4241737315851,18.65115999420261
24,870.176964,985.1973649912316,115.02040099123155,11.674858772308557,1561.776097,1803.9466415727609,242.17054457276095,13.424484903922984,1656.464414,1809.6402451697522,153.1758311697522,8.464435490899664,2218.518597,2485.631240677636,267.1126436776358,10.746269973852405,2464.536822,2890.603739531824,426.06691753182395,14.739720692426413,2721.701883,2914.092340190896,192.39045719089563,6.602071407877642,3014.300714,3462.8814690170693,448.58075501706935,12.953973707462701,3173.726348,3463.43665734504,289.71030934504006,8.364821938655655,3477.032776,4157.253281476606,680.2205054766064,16.36225794823356,3850.774672,4163.117256257629,312.34258425762937,7.502613186984912
25,1094.020647,1199.1333104101577,105.11266341015767,8.765719582437786,2096.98467,2300.7880017239786,203.80333172397877,8.857979595306874,2130.492842,2312.1299377718906,181.63709577189047,7.855834259337822,2984.439629,3251.5252044856425,267.0855754856425,8.214162852472572,3477.457657,3841.076611406311,363.6189544063109,9.466589479796426,3638.500641,3879.539537852763,241.03889685276272,6.213080044704798,4242.72619,4659.655789291152,416.92959929115204,8.947648026906666,4358.464877,4669.990787201832,311.5259102018317,6.670803528254752,5094.393922,5692.2046139399945,597.8106919399943,10.502269902174255,5468.102189,5716.852584686406,248.75039568640568,4.351177365544239
26,978.466053,1187.8113169719813,209.34526397198135,17.62445440456428,1709.34653,2245.725189031309,536.3786590313091,23.884429922731346,1965.452568,2258.350068352344,292.89750035234397,12.969534903241875,2549.56929,3147.881072691705,598.311782691705,19.006810259832903,2644.030579,3695.418347003739,1051.387768003739,28.451116200584124,3369.178166,3734.1972722469814,365.0191062469812,9.775035426217265,3415.201162,4461.434150011841,1046.232988011841,23.450598010262333,3674.515756,4471.3124570281,796.7967010281,17.82019728403634,3873.670092,5409.101249022615,1535.431157022615,28.386067968316482,4319.771512,5431.1275275999305,1111.3560155999303,20.462712575836893
27,857.841,1081.4704731387853,223.62947313878533,20.67827820483518,1487.745642,2059.790223191431,572.0445811914308,27.7719825422371,1763.803331,2073.109226962725,309.3058959627251,14.919903492778506,2267.774777,2903.5988591238233,635.8240821238232,21.897793496023297,2293.079742,3421.5711426866856,1128.4914006866857,32.981672852214075,2975.826775,3455.6964309324217,479.86965593242167,13.886337111010139,3139.500214,4144.548063407751,1005.0478494077511,24.24987800916888,3180.700312,4153.306302167272,972.6059901672725,23.41763210817725,3534.846486,5052.389135684523,1517.5426496845234,30.036139515982057,3797.929911,5070.151629127076,1272.2217181270762,25.09238009408633
28,1024.458747,1131.4985218404324,107.03977484043253,9.460001296893221,1634.142941,2058.389525085264,424.24658408526375,20.610607414925042,2016.908711,2067.62391299168,50.715201991679805,2.452825277992608,2401.470235,2825.184479539499,423.7142445394993,14.997754929213123,2479.130407,3270.140170607864,791.009763607864,24.188864156878896,3119.034048,3302.151529217533,183.11748121753317,5.54539910108014,3230.672202,3904.8279481154063,674.1557461154061,17.264672223030338,3327.200054,3908.8929682923635,581.6929142923636,14.881269940386257,3670.737824,4659.440783668751,988.7029596687507,21.219348105767015,3853.168342,4665.797181243638,812.6288392436381,17.41672018043093
29,1133.210153,1204.1020951842781,70.89194218427815,5.887535821738497,2069.933898,2251.595137825427,181.66123982542695,8.068112991258008,2129.044524,2262.57992168475,133.53539768475002,5.901908542762884,2896.96129,3134.5931190895003,237.63182908950012,7.5809465554663324,3304.885068,3663.02466056149,358.13959256148974,9.777154831018581,3469.299561,3701.0402184127515,231.74065741275172,6.261500652163604,3992.854164,4406.5644730549875,413.71030905498765,9.388500079477339,4093.457953,4414.530317239385,321.072364239385,7.273080965953514,4702.730306,5313.07249696204,610.3421909620392,11.487556236264924,4998.990092,5330.295872814007,331.30578081400745,6.215523278993933
30,977.10751,1142.079141709935,164.97163170993485,14.444851121520117,1786.145766,2164.3077772261113,378.1620112261112,17.472654083920688,1933.564456,2178.160858905055,244.59640290505513,11.229492161015688,2601.323043,3040.4873711255864,439.1643281255865,14.443879369346243,2853.031922,3573.7713283608127,720.7394063608126,20.167474080984228,3330.557353,3611.3614298030784,280.80407680307826,7.775573900903905,3555.075053,4319.547595951811,764.4725429518107,17.697977067511847,3872.95672,4329.70307648441,456.74635648441017,10.549138091364792,4058.910464,5246.865382124123,1187.9549181241232,22.64123112766418,4677.802032,5268.800159246025,590.9981272460254,11.216939519121908
31,1018.118053,1220.3368272759778,202.2187742759778,16.570734387109194,1844.390645,2343.418074508834,499.02742950883385,21.29485280228655,2003.608733,2351.1977094432505,347.58897644325043,14.78348566975924,2674.655354,3308.7651728602514,634.1098188602514,19.164545857211657,2913.608091,3909.9887184366276,996.3806274366275,25.482954023330812,3455.858154,3946.4476656724123,490.5895116724123,12.43116729862484,3624.049141,4742.703088455792,1118.6539474557917,23.586843337899563,3990.074519,4749.8445343461935,759.7700153461938,15.995681750261213,4106.493741,5794.804950544352,1688.311209544352,29.134910043620287,4731.464687,5811.867049216344,1080.402362216344,18.58959183111428
32,866.278095,990.0291617469433,123.75106674694325,12.499739556012662,1521.416038,1744.745232854068,223.32919485406796,12.800103456293405,1587.953746,1748.5750155675198,160.6212695675199,9.185838076005476,2112.824018,2357.820002835833,244.99598483583304,10.390784052267254,2358.684497,2707.268757283363,348.5842602833627,12.875864627239789,2526.715258,2729.033337412018,202.31807941201805,7.413543713023279,2843.126142,3207.7161626245083,364.59002062450827,11.366031224103253,2943.393317,3209.207838969945,265.81452196994496,8.282870269170946,3284.540828,3792.885516328898,508.344688328898,13.40258455311671,3559.482566,3799.938956687353,240.45639068735272,6.327901406526114
